video_id,video_url,video_title,channel_title,duration,duration_minutes,category,subcategory,secondary_category,secondary_subcategory,fitness_level,secondary_fitness_level,tertiary_fitness_level,primary_equipment,secondary_equipment,tertiary_equipment,primary_spirit,secondary_spirit,primary_vibe,secondary_vibe,reviewable,review_comment,primary_technique_difficulty,secondary_technique_difficulty,tertiary_technique_difficulty,primary_effort_difficulty,secondary_effort_difficulty,tertiary_effort_difficulty,full_analysis_json
7241,https://members.hydrow.com/workout_videos/id_vPxrL2ngrMd9ako,Hip-Opening Align,,661,,Flexibility,Stretching,Cardio,Mat,Beginner,Intermediate,Advanced,Other,Other,,Soothing & Restorative,Outdoor & Adventure,The Zen Flow,The Reboot Workout,,,,,,,,,"{""video_id"": 7241, ""video_url"": ""https://members.hydrow.com/workout_videos/id_vPxrL2ngrMd9ako"", ""video_title"": ""Hip-Opening Align"", ""duration"": 661, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Mat"", ""confidence"": 0.9}, {""equipment"": ""Blocks"", ""confidence"": 0.8}], ""requiredEquipmentExplanation"": ""The workout, 'Hip-Opening Align,' is categorized under 'On The Mat,' which strongly suggests the use of a mat for exercises focused on flexibility and yoga-specific movements. The category title directly indicates the environment (mat-based), providing very high confidence for including a mat with a score of 0.9. Additionally, the image provided shows individuals performing exercises on mats with yoga blocks visible, supporting their inclusion with a high confidence score of 0.8. The workout focuses on hip opening, a common theme in yoga, further rationalizing the use of blocks to aid in stretching and alignment postures.""}, ""spirit"": {""spirits"": [{""name"": ""Outdoor & Adventure"", ""score"": 0.7}, {""name"": ""Soothing & Restorative"", ""score"": 0.8}, {""name"": ""Flow & Rhythm"", ""score"": 0.6}], ""spiritsConfidence"": 0.8, ""spiritsExplanation"": ""The workout 'Hip-Opening Align' has a strong Soothing & Restorative spirit due to its focus on 'opening your hips,' suggesting gentle movements that promote relaxation and recovery. This aligns well with the downtempo music genre that accompanies the session, enhancing the calming nature (score: 0.8). \n\nThe location in Seville on an outdoor terrace gives an Outdoor & Adventure feel, as indicated by the visible natural urban scenery and the open-air environment, although it does not dominate the workout's primary objective (score: 0.7).\n\nThe use of music tracks like 'Heat Waves' and 'Lovers,' which are rhythmic but mellow, supports a Flow & Rhythm classification. This is complemented by the description's emphasis on aligning movements, suggesting a smooth, continuous flow (score: 0.6).\n\nThe High-Energy & Intense and Sport & Agility spirits were excluded due to the absence of indicators like high intensity, technical sport specificity, or fast-paced rhythms.""}, ""vibe"": {""vibes"": [{""name"": ""The Zen Flow"", ""score"": 0.8}, {""name"": ""The Reboot Workout"", ""score"": 0.7}, {""name"": ""The Meditative Grind"", ""score"": 0.6}], ""vibesConfidence"": 0.75, ""vibesExplanation"": ""The workout titled \""Hip-Opening Align\"" is described as a complementary session focused on opening the hips, which aligns well with \""The Zen Flow\"" vibe due to its grounding and intentional movement nature. The category \""On The Mat\"" and the emphasis on \""align\"" suggest deliberate, focused movements typical of yoga or stretching routines. The chill and cool/downtempo music enhance this relaxing, breath-centered experience, supporting a score of 0.8 for \""The Zen Flow.\"" \n\nAdditionally, the session's purpose of hip opening implies a restorative aspect, justifying \""The Reboot Workout\"" as a secondary vibe with a score of 0.7. The short duration, at 11 minutes, further focuses on a gentle, refreshing experience. \n\n\""The Meditative Grind\"" is also relevant with a score of 0.6, as the repetitive, focused nature of opening specific areas like hips can be meditative. The music choice reinforces this steady, calming environment suitable for zoning in. Other potential vibes were excluded due to the lack of high intensity or competitive elements typically required for those categorizations.""}}"
7215,https://members.hydrow.com/workout_videos/id_4Neqvd57VrJV6ba,Two Strokes Cool-Down,,341,,Cardio,Indoor rowing,,,Beginner,Intermediate,Advanced,Rower,,,Outdoor & Adventure,Soothing & Restorative,The Meditative Grind,The Reboot Workout,,,,,,,,,"{""video_id"": 7215, ""video_url"": ""https://members.hydrow.com/workout_videos/id_4Neqvd57VrJV6ba"", ""video_title"": ""Two Strokes Cool-Down"", ""duration"": 341, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 1.0}], ""requiredEquipmentExplanation"": ""The workout is titled \""Two Strokes Cool-Down\"" and is classified under the category 'row,' indicating that it is a rowing-related exercise. The description mentions reinforcing good technique with specific drills, which aligns with rowing activities. The image displays a person rowing on water, but since this is a standard workout likely performed indoors, a Rower is necessary to replicate the activity. Given the metadata provided, there's very high confidence (1.0) that a Rower is required for this workout.""}, ""spirit"": {""spirits"": [{""name"": ""Soothing & Restorative"", ""score"": 0.7}, {""name"": ""Outdoor & Adventure"", ""score"": 0.8}, {""name"": ""Structured & Disciplined"", ""score"": 0.6}], ""spiritsConfidence"": 0.8, ""spiritsExplanation"": ""The workout is identified as a 'Cool-Down,' focusing on reinforcing 'good technique with two strokes on two strokes off drills.' This indicates a mindfulness and recovery emphasis, making 'Soothing & Restorative' a strong fit with a score of 0.7. This spirit is also supported by the cool-down nature of the workout. The image shows rowing on a river, which implies an 'Outdoor & Adventure' spirit, scoring 0.8, as it aligns with a natural setting exploration. The workout's emphasis on technique drills and a set rhythm suggests a 'Structured & Disciplined' element, meriting a score of 0.6. The absence of a high-intensity focus and soothing music choices further confirm these spirits. Other spirits, like 'High-Energy & Intense,' are excluded due to the focus on cooling down and technique rather than exertion and speed.""}, ""vibe"": {""vibes"": [{""name"": ""The Meditative Grind"", ""score"": 0.7}, {""name"": ""The Reboot Workout"", ""score"": 0.6}], ""vibesConfidence"": 0.75, ""vibesExplanation"": ""The workout is titled \""Two Strokes Cool-Down\"" and described as focusing on reinforcing technique with a specific drill format. The inclusion of 'cool down' in both the workout type and category suggests a lower intensity, restorative session. The music genre includes indie alternative tracks like 'Too Good At Goodbyes' and 'Dirty Paws,' which typically lend a calming, reflective vibe. \n\nThe primary vibe identified is 'The Meditative Grind' (score: 0.7) due to the repetitive technique focus and low rhythm, characteristic of a more mindful and consistent engagement with the exercise. \n\n' The Reboot Workout' (score: 0.6) is also appropriate as it's a cool-down session, meant to refresh and decompress after more intense activity. The fluid music choice and focus on technique reinforce this calming vibe. \n\nOther potential vibes like 'The Zen Flow' or 'The Deep Recharge' were considered but not chosen due to the more active technique work and structured drilling, which suggests more engagement than a purely passive session. The confidence level is moderate to high due to clear indicators in the metadata.""}}"
6646,https://members.hydrow.com/workout_videos/id_Nw4Do2Y7GGQRknK,Steady State Row,,1279,,Cardio,Indoor rowing,,,Beginner,,,Rower,,,Structured & Disciplined,Outdoor & Adventure,The Meditative Grind,The Endorphin Wave,,,,,,,,,"{""video_id"": 6646, ""video_url"": ""https://members.hydrow.com/workout_videos/id_Nw4Do2Y7GGQRknK"", ""video_title"": ""Steady State Row  "", ""duration"": 1279, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 0.9}], ""requiredEquipmentExplanation"": ""The workout is described as a 'Steady State Row' with a focus on maintaining specific rhythms during the exercise, which is characteristic of using a Rower. The category includes 'row,' and given that 'steady state' often refers to sustained effort over time, it's consistent with indoor rowing. The high confidence score of 0.9 is due to the explicit mention of 'row' in both the workout name and category.""}, ""spirit"": {""spirits"": [{""name"": ""Structured & Disciplined"", ""score"": 0.8}, {""name"": ""Outdoor & Adventure"", ""score"": 0.7}, {""name"": ""Flow & Rhythm"", ""score"": 0.6}], ""spiritsConfidence"": 0.8, ""spiritsExplanation"": ""The workout is primarily characterized by its structured approach, given the description of timed intervals at specific rhythms ('10' at a rhythm 20 followed by 10' at a rhythm 22'), indicating a methodical and disciplined session, which secured a high score of 0.8 for the 'Structured & Disciplined' spirit. The use of the word 'steady' and low intensity level suggest a focus on endurance and form.\n\nThe image of rowing on a river and the outdoor setting signify an 'Outdoor & Adventure' spirit, as it leverages the natural environment, earning a score of 0.7.\n\nThe consistent rhythm levels and the inclusion of music with an emphasis on continuous motion and breathing align well with the 'Flow & Rhythm' spirit, leading to a score of 0.6. This aspect represents the smooth and rhythmic pacing of the workout.\n\nOther spirits like 'High-Energy & Intense' and 'Soothing & Restorative' were excluded due to the moderate intensity and endurance focus, rather than high-intensity bursts or relaxation.""}, ""vibe"": {""vibes"": [{""name"": ""The Meditative Grind"", ""score"": 0.8}, {""name"": ""The Endorphin Wave"", ""score"": 0.6}], ""vibesConfidence"": 0.9, ""vibesExplanation"": ""The workout is characterized by steady-state rowing, which is a hallmark of 'The Meditative Grind.' The use of repetition and focus on endurance is strong evidence of this vibe, reflected in the workout name and format. The moderate rhythm and low intensity reinforce the meditative, zone-in quality, thus warranting a high score of 0.8.\n\nThe music selection, featuring indie and global hits, contributes to maintaining a positive and uplifting atmosphere, which aligns with 'The Endorphin Wave.' The gradual buildup in rhythm (from 20 to 22) and indie alternative music add to a feel-good, steady energy, thus supporting a score of 0.6.\n\nThe absence of intense or explosive elements, as well as the categorization under 'Breathe,' also suggests exclusion of more high-intensity or dynamic vibes.""}}"
7233,https://members.hydrow.com/workout_videos/id_KNLga2zBKP2rqpm,Post-Row Stretch,,341,,Flexibility,Stretching,,,Beginner,Intermediate,Advanced,Other,Other,,Soothing & Restorative,,The Reboot Workout,The Zen Flow,,,,,,,,,"{""video_id"": 7233, ""video_url"": ""https://members.hydrow.com/workout_videos/id_KNLga2zBKP2rqpm"", ""video_title"": ""Post-Row Stretch"", ""duration"": 341, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Mat"", ""confidence"": 0.9}, {""equipment"": ""Blocks"", ""confidence"": 0.8}], ""requiredEquipmentExplanation"": ""The workout description clearly indicates a 'Post-Row Stretch' focusing on hips and glutes, typically requiring a mat for comfort during stretches. The category 'On The Mat' strongly implies the use of a mat, justifying a high confidence score of 0.9. Additionally, yoga blocks are explicitly recommended, resulting in a confidence score of 0.8. The image supports this, showing the mat and blocks, aligning with activities like stretching where these items are beneficial. No other equipment is suggested or required according to the metadata.""}, ""spirit"": {""spirits"": [{""name"": ""Soothing & Restorative"", ""score"": 0.9}, {""name"": ""Flow & Rhythm"", ""score"": 0.4}], ""spiritsConfidence"": 0.85, ""spiritsExplanation"": ""The workout named 'Post-Row Stretch' is explicitly designed as a recovery session lasting around five minutes, which aligns perfectly with a 'Soothing & Restorative' spirit. Its focus on stretching, recommendation for yoga blocks, and emphasis on hip and glute relaxation strongly suggest a restorative purpose, justifying a high score of 0.9 for this spirit.\n\nThe choice of music genres, such as 'Dance mid' and 'Global Hits,' along with an artist like Bonobo known for ambient and rhythmic tracks, suggests some elements of flow might be present, contributing to a secondary 'Flow & Rhythm' spirit. However, given the session's emphasis on stretching rather than movement patterns, this spirit is less pronounced, reflected in a lower score of 0.4.\n\nThe environment and nature of the session do not suggest other spirits, such as 'High-Energy & Intense,' 'Structured & Disciplined,' 'Sport & Agility,' or 'Outdoor & Adventure,' hence they are excluded.""}, ""vibe"": {""vibes"": [{""name"": ""The Reboot Workout"", ""score"": 0.8}, {""name"": ""The Zen Flow"", ""score"": 0.7}, {""name"": ""The Deep Recharge"", ""score"": 0.6}], ""vibesConfidence"": 0.85, ""vibesExplanation"": ""The workout is primarily focused on stretching after a rowing session, indicated by the title 'Post-Row Stretch' and the description emphasizing stretching the hips and glutes. This aligns well with 'The Reboot Workout' because it suggests a low-stress, refreshing routine. The mention of 'yoga blocks recommended' and the involvement of mild, intentional stretching points to 'The Zen Flow,' focusing on grounding and breath-centered activity. The short duration and gentle nature of the session, alongside the calming track 'Cirrus' by Bonobo, suggest elements of 'The Deep Recharge,' aimed at resetting and rejuvenating the nervous system. The absence of high energy elements or intense music aligns less with high-intensity vibes, reinforcing the selected classifications.""}}"
7231,https://members.hydrow.com/workout_videos/id_L3gWZQV4no2aeyv,Pause Drill Cool-Down,,352,,Cardio,Indoor rowing,,,Beginner,Intermediate,Advanced,Rower,,,Soothing & Restorative,Structured & Disciplined,The Masterclass Workout,The Zen Flow,,,,,,,,,"{""video_id"": 7231, ""video_url"": ""https://members.hydrow.com/workout_videos/id_L3gWZQV4no2aeyv"", ""video_title"": ""Pause Drill Cool-Down"", ""duration"": 352, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 0.9}], ""requiredEquipmentExplanation"": ""The metadata specifies the category as 'row', which typically involves using a Rower. Additionally, the description mentions a 'pause drill', a common rowing technique exercise, implying the use of rowing equipment. The inclusion of the word 'technique' also suggests a focus on rowing form, further reinforcing the need for a Rower. Although the image suggests an on-water scenario, the context likely translates to indoor rowing when applied to a virtual workout session.""}, ""spirit"": {""spirits"": [{""name"": ""Soothing & Restorative"", ""score"": 0.75}, {""name"": ""Structured & Disciplined"", ""score"": 0.7}, {""name"": ""Outdoor & Adventure"", ""score"": 0.6}], ""spiritsConfidence"": 0.8, ""spiritsExplanation"": ""The workout 'Pause Drill Cool-Down' is identified primarily as 'Soothing & Restorative' with a score of 0.75 due to its description as a cool-down session, which typically involves low-intensity activity aimed at promoting relaxation and recovery. The use of calm music genres like Indie Alternative further supports this classification.\n\nThe 'Structured & Disciplined' spirit is also applicable, with a score of 0.7. The term 'technique' and the structured nature of the 'three part pause drill' indicate a focus on precise movements and methodical practice, characteristic of disciplined workouts.\n\nFinally, the image of rowing on water aligns with 'Outdoor & Adventure' because it takes place in a natural setting, although this aspect is partially implied in the metadata. This element suggests some connection to nature and the outdoors, warranting a score of 0.6.""}, ""vibe"": {""vibes"": [{""name"": ""The Masterclass Workout"", ""score"": 0.75}, {""name"": ""The Zen Flow"", ""score"": 0.65}], ""vibesConfidence"": 0.7, ""vibesExplanation"": ""The 'Pause Drill Cool-Down' workout focuses on reinforcing rowing technique, as indicated by the description 'reinforce technique' and 'practice the three part pause drill.' This suggests a focus on skill-building and technique, aligning with 'The Masterclass Workout' vibe, scoring 0.75 for its strong emphasis on technical proficiency.\n\nThe workout's format as a 'cool down' with a playlist featuring relaxed tracks such as '7 Years' by Lukas Graham and 'From Eden' by Hozier supports the 'The Zen Flow' vibe. This calm, reflective atmosphere is further emphasized by 'Indie Alternative' and 'Global Hits' radio stations, which tend to feature soothing and mellow music, justifying a score of 0.65.\n\nOther vibes like 'The Meditative Grind' were considered but excluded as the workout is brief and not endurance-focused. Overall, this session combines technique refinement with a calming cool-down, fitting its classification.""}}"
7133,https://members.hydrow.com/workout_videos/id_KNLga2zBLX2rqpm,Heat Building Yoga Align,,650,,Flexibility,Yoga,Cardio,Mat,Beginner,Intermediate,Advanced,Other,,,Flow & Rhythm,Outdoor & Adventure,The Zen Flow,The Groove Session,,,,,,,,,"{""video_id"": 7133, ""video_url"": ""https://members.hydrow.com/workout_videos/id_KNLga2zBLX2rqpm"", ""video_title"": ""Heat Building Yoga Align"", ""duration"": 650, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Mat"", ""confidence"": 0.9}], ""requiredEquipmentExplanation"": ""The workout is described as 'Heat Building Yoga Align' and falls under the category 'On The Mat,' which strongly indicates the use of a yoga mat. The image also shows individuals on mats, supporting the need for this equipment. The phrase 'Move with your breath through sun salutation' suggests a yoga practice that typically uses a mat for comfort and support. Thus, the confidence level for requiring a mat is very high at 0.9. No other equipment is mentioned or implied in the metadata.""}, ""spirit"": {""spirits"": [{""name"": ""Flow & Rhythm"", ""score"": 0.8}, {""name"": ""Outdoor & Adventure"", ""score"": 0.7}], ""spiritsConfidence"": 0.85, ""spiritsExplanation"": ""The workout, titled 'Heat Building Yoga Align,' emphasizes a sequence-based, breath-synchronized practice ('Move with your breath through sun salutation'), which aligns well with the Flow & Rhythm spirit, earning a high score of 0.8. The use of sun salutations, often associated with smooth transitions and a continuous flow, supports this classification.\n\nThe image shows the workout taking place outdoors in Seville, Spain, adding an Outdoor & Adventure element. The open natural setting captured in the imagery aligns with environmental exploration, meriting a score of 0.7.\n\nThe Chill low and Cool/Downtempo music genres complement these spirits by providing a relaxed, rhythmic backdrop ideal for a yoga session.\n\nNo indicators of high intensity or structured discipline were present, ruling out other spirits. The confidence level is high due to explicit environmental and activity description cues.""}, ""vibe"": {""vibes"": [{""name"": ""The Zen Flow"", ""score"": 0.8}, {""name"": ""The Groove Session"", ""score"": 0.6}], ""vibesConfidence"": 0.7, ""vibesExplanation"": ""The 'Heat Building Yoga Align' session is characterized by the phrase 'move with your breath through sun salutation,' suggesting a grounding and breath-centered workout. This aligns well with 'The Zen Flow' vibe due to the intentional, breath-focused nature of yoga, particularly sun salutations, which embodies a sense of serenity and mindfulness with a score of 0.8.\n\nThe playlist includes tracks like 'Heat Waves' and 'Rojo,' which are chill/downtempo, supporting a meditative or relaxed state, but also introducing an element of rhythm. This contributes to a secondary vibe of 'The Groove Session,' highlighting fun, fluid movement, reflected in a score of 0.6.\n\nThe lack of explicit intensity markers or competitive elements helps exclude vibes like 'The Competitor' or 'The Warrior Workout.' The setting in Seville, Spain, and the lack of intense equipment or duration markers suggest a calm, harmonious session, reinforcing the selected vibes.""}}"
7244,https://members.hydrow.com/workout_videos/id_Bw6Nk2W7G72M3yW,Steady Row,,3682,,Cardio,Indoor rowing,,,Beginner,,,Rower,,,Flow & Rhythm,Outdoor & Adventure,The Meditative Grind,The Groove Session,,,,,,,,,"{""video_id"": 7244, ""video_url"": ""https://members.hydrow.com/workout_videos/id_Bw6Nk2W7G72M3yW"", ""video_title"": ""Steady Row"", ""duration"": 3682, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 0.95}], ""requiredEquipmentExplanation"": ""The workout is titled 'Steady Row' and takes place over three 15-minute low-intensity pieces. It falls under the category 'breathe, standard, row,' explicitly identifying rowing as the central activity. Given the category type includes 'row,' a Rower is necessary for performing the workout effectively. Additionally, the metadata does not list any other equipment, reinforcing that the focus is on rowing. Based on this information, the confidence score for requiring a Rower is very high at 0.95.""}, ""spirit"": {""spirits"": [{""name"": ""Flow & Rhythm"", ""score"": 0.75}, {""name"": ""Outdoor & Adventure"", ""score"": 0.65}, {""name"": ""Soothing & Restorative"", ""score"": 0.6}], ""spiritsConfidence"": 0.75, ""spiritsExplanation"": ""The workout 'Steady Row' emphasizes a steady, low-intensity pace, perfectly matching the 'Flow & Rhythm' spirit, as evidenced by its structured format into three 15-minute segments with a max rhythm of 24. The inclusion of 90s hits suggests a rhythmic, enjoyable experience, aligning well with the spirit of smooth, continuous movement. \n\nThe outdoor rowing setting in the image strongly suggests 'Outdoor & Adventure' as part of the workout spirit. The natural environment and the rowing activity on a river contribute to this spirit.\n\nThe session is categorized under 'breathe' and 'low-intensity', with an intensity level of 1 out of 3, indicating elements of relaxation and recovery, thus aligning partially with 'Soothing & Restorative'.\n\nOther spirits such as 'High-Energy & Intense' and 'Structured & Disciplined' do not fit due to the low-intensity and informal structure of the workout. 'Sport & Agility' is also excluded as the focus is not on athletic performance or speed.""}, ""vibe"": {""vibes"": [{""name"": ""The Meditative Grind"", ""score"": 0.9}, {""name"": ""The Groove Session"", ""score"": 0.7}, {""name"": ""The Endorphin Wave"", ""score"": 0.6}], ""vibesConfidence"": 0.85, ""vibesExplanation"": ""The workout 'Steady Row' is best classified as 'The Meditative Grind' with a strong match score of 0.9 due to the low-intensity, long-duration nature of the rowing session, and its repetitive structure divided into three 15-minute pieces. The 90s hits and low-intensity level suggest a focus on zoning in and maintaining a steady rhythm, which supports this classification. 'The Groove Session' scores 0.7 since the playlist includes lively 90s hits like 'Wannabe' and 'U Can't Touch This,' contributing a fun, fluid vibe appropriate for groove-based workouts. Finally, 'The Endorphin Wave' receives a score of 0.6 due to the extended duration, steady build, and feel-good music potentially elevating energy levels gently over the session. The presence of a 'breathe' format and emphasis on a lower intensity further exclude more intense vibes, reinforcing these choices.""}}"
7213,https://members.hydrow.com/workout_videos/id_LkmqMQD6gr2jgV4,Quick Shifts Warm-Up,,343,,Cardio,Running,Cardio,Walking,Beginner,Intermediate,Advanced,Rower,,,Outdoor & Adventure,Flow & Rhythm,The Meditative Grind,,,,,,,,,,"{""video_id"": 7213, ""video_url"": ""https://members.hydrow.com/workout_videos/id_LkmqMQD6gr2jgV4"", ""video_title"": ""Quick Shifts Warm-Up"", ""duration"": 343, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 0.8}], ""requiredEquipmentExplanation"": ""The workout is categorized under 'row' which strongly indicates the use of a Rower. The image attached also depicts rowing activity. Although the description mentions a shift between run and walk, the association with rowing in the category demands the inclusion of a Rower with high confidence. Despite the absence of direct mention in the description, the context and visual evidence support its necessity for this workout.""}, ""spirit"": {""spirits"": [{""name"": ""Outdoor & Adventure"", ""score"": 0.9}, {""name"": ""Flow & Rhythm"", ""score"": 0.6}], ""spiritsConfidence"": 0.85, ""spiritsExplanation"": ""The workout 'Quick Shifts Warm-Up' is conducted in an outdoor water setting, as evidenced by the image showing the participant rowing on a river or canal. This justifies a strong alignment with the 'Outdoor & Adventure' spirit (score: 0.9). Additionally, the workout involves shifting between running and walking paces, suggesting a rhythm-based approach. This connection justifies a moderate score for 'Flow & Rhythm' (score: 0.6) due to the dynamic and music-supported pacing indicated by the playlist and rock/ global hits genre. The high confidence level stems from the clear contextual indicators in both the visual and the description. Other spirits like 'High-Energy & Intense' or 'Soothing & Restorative' are not applicable given the warm-up format and the moderate intensity of the music.""}, ""vibe"": {""vibes"": [{""name"": ""The Meditative Grind"", ""score"": 0.6}, {""name"": ""The Endorphin Wave"", ""score"": 0.4}], ""vibesConfidence"": 0.7, ""vibesExplanation"": ""The workout \""Quick Shifts Warm-Up\"" primarily involves shifting between run and walk paces, making it a warm-up with a rhythmic and repetitious element, indicative of \""The Meditative Grind\"" vibe. This vibe aligns with the consistent pace seen in warm-ups and endurance-based sessions, earning a moderate score of 0.6.\n\nThe presence of mid-intensity rock and global hits, along with the quick shifts, could also invoke \""The Endorphin Wave,\"" which is characterized by elevated energy and feel-good movement. This is supported by the music selection that might elevate the mood, leading to a more energetic warm-up experience. However, since this is a short warm-up rather than a sustained session, the score for \""The Endorphin Wave\"" is moderately set at 0.4.\n\nThe workout does not fit high-intensity or competitive categories like \""The Warrior Workout\"" or \""The Competitor,\"" based on its gentle warm-up focus and lack of intense elements.""}}"
7211,https://members.hydrow.com/workout_videos/id_7KZgoQbNDBQPNmx,Twists Restorative Yoga,,965,,Flexibility,Yoga,,,Beginner,Intermediate,Advanced,Other,,,Soothing & Restorative,Outdoor & Adventure,The Zen Flow,The Reboot Workout,,,,,,,,,"{""video_id"": 7211, ""video_url"": ""https://members.hydrow.com/workout_videos/id_7KZgoQbNDBQPNmx"", ""video_title"": ""Twists Restorative Yoga"", ""duration"": 965, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Mat"", ""confidence"": 0.9}], ""requiredEquipmentExplanation"": ""The workout is classified under the category 'On The Mat', which strongly suggests the use of a mat. Additionally, the image shows an individual seated on a yoga mat, reinforcing the need for this equipment. The workout is a restorative yoga session, typically performed on a mat for comfort and support. The confidence score is high (0.9) due to direct evidence from both the category and the image.""}, ""spirit"": {""spirits"": [{""name"": ""Soothing & Restorative"", ""score"": 0.9}, {""name"": ""Outdoor & Adventure"", ""score"": 0.6}], ""spiritsConfidence"": 0.85, ""spiritsExplanation"": ""The workout is primarily classified as 'Soothing & Restorative' with a high score of 0.9 due to the explicit focus on gentle lengthening and twisting, indicative of restorative yoga. The term 'restorative' in both the title and description, along with the 'restore' tag, strongly suggests a focus on recovery and relaxation.\n\nAdditionally, a secondary spirit identified is 'Outdoor & Adventure,' scoring 0.6, as the visual provided shows the workout taking place in a scenic outdoor setting in Seville. The natural backdrop contributes to an exploratory and relaxed ambiance, enhancing the outdoor element.\n\nOther spirits such as 'High-Energy & Intense' and 'Sport & Agility' were excluded due to the lack of indicators of high intensity or athletic focus. The chill low and cool/downtempo music further aligns with a calming and soothing atmosphere.""}, ""vibe"": {""vibes"": [{""name"": ""The Zen Flow"", ""score"": 0.8}, {""name"": ""The Reboot Workout"", ""score"": 0.7}, {""name"": ""The Deep Recharge"", ""score"": 0.65}], ""vibesConfidence"": 0.8, ""vibesExplanation"": ""The chosen vibes for 'Twists Restorative Yoga' mainly hinge on the restorative nature and setting described. The primary vibe, 'The Zen Flow,' is selected due to the focus on 'gently lengthen and twist,' which suggests a grounding and breath-centered practice typical of slow-flow yoga. The 'Reboot Workout' vibe aligns well with the restorative aspect, aimed at a total-body refresh through gentle movement. Finally, 'The Deep Recharge' is considered as the session supports a nervous system reset with its calming, low-intensity nature. The use of 'Chill low, Cool/Downtempo' music complements these vibes, reinforcing a calm and unhurried environment, though the absence of specific music genre details does add slight ambiguity, giving a solid confidence level of 0.8.""}}"
7232,https://members.hydrow.com/workout_videos/id_enqkDJBAzEQjWwo,Energizing Cool-Down,,350,,Cardio,Indoor rowing,,,Beginner,Intermediate,Advanced,Rower,,,Outdoor & Adventure,Flow & Rhythm,The Meditative Grind,,,,,,,,,,"{""video_id"": 7232, ""video_url"": ""https://members.hydrow.com/workout_videos/id_enqkDJBAzEQjWwo"", ""video_title"": ""Energizing Cool-Down"", ""duration"": 350, ""equipment"": {""requiredEquipment"": [{""equipment"": ""Rower"", ""confidence"": 1}], ""requiredEquipmentExplanation"": ""The workout is classified under the 'row' category, which mandates the use of a Rower with very high confidence. Additionally, the workout description mentions '10 stroke accelerations,' which is a technique specific to rowing. The image further supports this by showing an individual engaged in a rowing activity. Therefore, the Rower is essential for this cool-down workout, aligning with the metadata and visual content provided.""}, ""spirit"": {""spirits"": [{""name"": ""Flow & Rhythm"", ""score"": 0.65}, {""name"": ""Outdoor & Adventure"", ""score"": 0.8}, {""name"": ""Soothing & Restorative"", ""score"": 0.6}], ""spiritsConfidence"": 0.75, ""spiritsExplanation"": ""The workout 'Energizing Cool-Down' primarily exhibits an 'Outdoor & Adventure' spirit due to the setting shown in the image, which features rowing on open water. This aligns with the category of nature-based workouts, hence a score of 0.8 for this spirit. The description mentions '10 stroke accelerations' with a 'max rhythm: 32', indicating smooth, rhythmic movement, characteristic of the 'Flow & Rhythm' spirit, assigning it a score of 0.65. Furthermore, the workout type and category emphasize a 'cool down', suggesting a 'Soothing & Restorative' spirit, which is supported by the calming tone of the music genres listed, leading to a score of 0.6. The combined evidence mostly supports a relaxed, smooth workout with some adventure elements, reflecting moderate to high confidence in this classification.""}, ""vibe"": {""vibes"": [{""name"": ""The Meditative Grind"", ""score"": 0.75}, {""name"": ""The Groove Session"", ""score"": 0.5}, {""name"": ""The Zen Flow"", ""score"": 0.4}], ""vibesConfidence"": 0.7, ""vibesExplanation"": ""The workout's focus on an 'Energizing Cool-Down' suggests a relaxed and steady pace, aligning with 'The Meditative Grind' vibe (score: 0.75) due to its repetitive stroke pattern and technique focus. The use of indie alternative and global hits music lends a playful and expressive undertone, indicating elements of 'The Groove Session' (score: 0.5), as the music choice enhances the light and energetic aspect. 'The Zen Flow' (score: 0.4) is also relevant, considering the calm, technique-driven cool down associated with breath and intentional movement. The 10 stroke accelerations and maximum rhythm of 32 suggest a rhythmic but gentle session, lacking intensity but keeping engagement. \n\nWhile the genre gives a backdrop for a chill environment, the session remains primarily technique-centered, making 'The Meditative Grind' the strongest vibe. The use of standard, row, and cool-down formats further align with these calming vibes, excluding any high-intensity classifications.""}}"
